raw,processed,label
"#TolongPatuhiAturanPPKM
Tuips, yuk kita patuhi aturan PPKM Darurat agar kita semua terlindung dari Virus KOVID-19. Langkah kecil yg kita lakukn akn berarti besar krn ikut andil dlm menghambat penyebaran virus. Kalau kita selalu disiplin pasti resiko tertular juga semakin kecil. https://t.co/PUHtTtU9HZ",tuips yuk patuhi aturan darurat terlindung virus kovid langkah lakukn berarti besar ikut andil menghambat penyebaran virus disiplin resiko tertular,2
"Kami meminta kepada Gubernur untuk menyampaikan imbauan kepada pengusaha/pemimpin perusahaan agar mengoptimalkan PPKM Rencana Keberlangsungan Usaha dalam Menghadapi Pandemi COVID-19 
#TolongPatuhiAturanPPKM https://t.co/8F1edwaInY",meminta gubernur untuk menyampaikan imbauan pengusaha pemimpin perusahaan mengoptimalkan rencana keberlangsungan usaha menghadapi pandemi covid,2
"Terlihat selama beberapa hari pelaksanaan PPKM Darurat, mobilitas masyarakat masih tinggi.

Apa pada gak sadar yaak?
Atau emang gak takut kena corona gitu ??

#TolongPatuhiAturanPPKM Darurat yaak, agar pandemi ini bisa teratasi.

https://t.co/W5KJJoqfx9",terlihat hari pelaksanaan darurat mobilitas masyarakat tinggi sadar ya takut kena corona darurat ya pandemi teratasi,1
"Presiden Joko Widodo (Jokowi) telah menetapkan PPKM Darurat khususnya di pulau Jawa dan Bali. 
Kebijakan ini diambil sebagai salah satu upaya memutus rantai penyebaran Covid-19 yang terus meningkat.

#TolongPatuhiAturanPPKM

demi negara
demi bangsa
demi nyawa orang2 tercinta 
🙏 https://t.co/KcT4juThPv",presiden joko widodo jokowi menetapkan darurat pulau jawa bali kebijakan diambil salah satu upaya memutus rantai penyebaran covid terus meningkat negara bangsa nyawa orang tercinta,2
"Sebagai warga negara yang baik kita harus mendukung kebijakan pemerintah tentang PPKM Darurat karena kita sama-sama tidak mau korban sakit dan meninggal dunia gara-gara COVID-19 ini terus bertambah.
#TolongPatuhiAturanPPKM https://t.co/4jMvDrOawi",warga negara baik mendukung kebijakan pemerintah darurat korban sakit meninggal dunia gara gara covid terus bertambah,2
"Ini cara terbaik, kita sebagai masyarakat tinggal mematuhi seluruh arahan pemerintah agar menjaga kesehatan dengan protokol kesehatan yg sudah disampaikan oleh pemerintah.
Jangan bawel ya.., PPKM ini cara terbaik welawan Cvd19. Sama2 kita lawan kor0na ok.👍🏽#TolongPatuhiAturanPPKM https://t.co/euSIjju9QN",cara terbaik masyarakat tinggal mematuhi arahan pemerintah menjaga kesehatan protokol kesehatan disampaikan pemerintah bawel iya cara terbaik welawan cvd lawan kor nya ok,2
"Pelanggaran PPKM Darurat masih ditemui di sejumlah daerah. 
Padahal pelaksanaan PPKM Darurat bertujuan untuk menyelamatkan masyarakat.
Jadii..
#TolongPatuhiAturanPPKM 

https://t.co/CTnoN04bMQ https://t.co/pG93tm3Pmq",pelanggaran darurat ditemui sejumlah daerah pelaksanaan darurat bertujuan untuk menyelamatkan masyarakat jadi,2
"PPKM Darurat merupakan salah satu upaya tepat untuk menekan penyebaran virus COVID-19. Terlebih saat ini, kasus COVID-19 kian melonjak setiap harinya.
#TolongPatuhiAturanPPKM https://t.co/UoS5hfaKH7",darurat salah satu upaya tepat untuk menekan penyebaran virus covid kasus covid kian melonjak harinya,2
"#BersamaUntukWarga 
Saling bantu ditengah Pandemi n PPKM Darurat! https://t.co/HWHO73hab7",bantu ditengah pandemi darurat,2
"Mari bersama kita cegah penularan Covid-19 dengan patuhi kebijakan PPKM Darurat

Masyarakat harus taat dan patuh terhadap protokol kesehatan, serta berbagai macam kebijakan dan aturan dari pemerintah agar Indonesia segera bebas dari Covid-19.

#TolongPatuhiAturanPPKM https://t.co/OEYFyP6k2C",mari cegah penularan covid patuhi kebijakan darurat masyarakat taat patuh protokol kesehatan berbagai kebijakan aturan pemerintah indonesia bebas covid,2
"@bertanyarl Lagi ngerasain gini, saking capeknya dirumah terus keknya. Wktu itu nangis cmn gara gara lihat berita orng yg ga mematuhi ppkm 😭😭😭😭",merasai saking capeknya dirumah terus kayaknya waktu menangis cuman gara gara lihat berita orang mematuhi,0
Mengapa bukan Wapres yg ditugasi menjadi Ketua kordinator PPKM?. Kalau ketuanya setingkat mentri akan sulit melakukan koordinasi karena ada ego sekroral. Mentri memerintah mentri lain koordinasinya kurang efektif. Jadi Wapres mestinya diberi peran terhadap penangan Covid-19 ini.,wapres ditugasi menjadi ketua kordinator ketuanya setingkat mentri sulit melakukan koordinasi ego sekroral mentri memerintah mentri koordinasinya kurang efektif jadi wapres mestinya diberi peran penangan covid,0
"Udah 6 hari PPKM, masih bertahan di rumah aja",hari bertahan rumah,1
"Dukung Papua sebagian tuan rumah pelaksanaan PON XX Papua 2021

PPKM Atasi Covid https://t.co/iYV5vkY3pf",dukung papua sebagian tuan rumah pelaksanaan pon xx papua atasi covid,2
"dimulai dengan bismillah, mari kita akhiri dengan alhamdulillah. yuk semoga masih inget kata bu Ruth “revisinya saya tunggu 2minggu aja yah”☺️ abis ppkm boleh yaaaah kita refreshing dikittt!! https://t.co/ycIJcNpLvK",dimulai bismillah mari akhiri alhamdulillah yuk semoga ingat kata bu ruth revisinya tunggu minggu ya habis ya refreshing dikit,1
"Fixxxx gw jadi nonton 🏴󠁧󠁢󠁥󠁮󠁧󠁿 vs 🇮🇹
🥺🥺🥺
Tapi kenapa pas lagi PPKM gini?
😭😭😭",fix jadi menonton vs pas,1
"PPKM = Pak Presiden Kapan Mundur... 
Mundur woiii.. Merusak negara.",pak presiden mundur mundur woi merusak negara,0
"@___Mr_J03n4____ Yg kapan hati ngadain event yg ""meal-meal"" Itu, per outlet cuma 50jt.
Padahal yg dijual bisa jadi ratusan kali lipat dr si ibu. Meski bukan di masa PPKM, tp kerumunannya lebih parah.
Ini bukan keadilan tapi.....",hati mengadakan event meal meal outlet juta dijual jadi ratusan kali lipat sih ibu masa kerumunannya parah keadilan,0
"Kepada BAPAK berbaju putih nan ELEGAN ☺️☺️☺️

Rakyat cuman butuh ""Keadilan"". 
Hanya saja seringkali terdengar kebijakan peraturan bermunculan. Sekarang PPKM namun abai akan ""Kesejahteraan"". 😪

#MundurAjaPakDe
#MundurAjaPakDe https://t.co/gAUj7d8bLS",bapak berbaju putih nan elegan rakyat butuh keadilan seringkali terdengar kebijakan peraturan bermunculan abai kesejahteraan,0
@Kita_AMLTF @AMLers_ Alhamdhlillah. Dapat beli sembako pas dimasa PPKM terimakasih min @Kita_AMLTF 🙏,alhamdhlillah beli sembilan bahan pokok pas dimasa terimakasih min,2
"Morning Kawula Mudaa!
Coba kasih tau doong kepanjangan PPKM versi lo apa sih??
Cth: PPKM = Pengen Pulang Kepelukan Mantan

PPKM versi gw itu ............

#DGITM https://t.co/fqMqA2v81i",morning kawula muda coba kasih tahu kepanjangan versi sih cth pulang kepelukan mantan versi,1
@TsuyuHortenshia Aku suka ppkm wihtout m,suka wihtout,1
"@aquarianbct @detikcom Regulasi sudah jelas jangan mudik, masih mudik maksa malah galang masa meawan petugas. Posko dibakarin. PPKM darurat suruh WFH 100% dan WFH 50% yg esensial masih masuk juga. Karepe opo?",regulasi jelas mudik mudik maksa galang masa meawan petugas posko dibakarin darurat suruh wfh wfh esensial masuk karepe,0
Sementara untuk 4 hari penerapan PPKM Darurat yg dilaksanakan di Jawa Timur ini,untuk hari penerapan darurat dilaksanakan jawa timur,1
ppkm pelan pelan kalo masukin,pelan pelan masukkan,1
"@musniumar Rakyatnya gak dapet kompensasi dari PPKM , ehh malah bagi² ke influencer .   Pemandangan gak sedap.",rakyatnya kompensasi eh influencer pemandangan sedap,0
PPKM : Pernah Peduli Kemudian Menghilang,peduli menghilang,1
"sebelum ppkm udah libur duluan. tapi emang anaknya males malesan jadi ga olahraga, malah nambah lemak. sekarang udah ppkm, di sekitar kampung juga banyak yg meninggal malah baru start olahraga",libur duluan anaknya malas malesan jadi olahraga bertambah lemak kampung meninggal baru staolahraga,1
"Dukung pemerintah Tumpas Habis gerakan separatis Papua yang menghambat pembangunan di Papua

 PPKM Atasi Covid https://t.co/lDZyp6D32v",dukung pemerintah tumpas habis gerakan separatis papua menghambat pembangunan papua atasi covid,2
Dan beliau memberikan peringatan kepada perusahaan non esensial dengan meminta karyawan merekam dgn video hp sebagai bentuk arahan agar semua mematuhi aturan kebijakan PPKM DARURAT. https://t.co/ynPExTrBxX,beliau memberikan peringatan perusahaan non esensial meminta karyawan merekam video handphone bentuk arahan mematuhi aturan kebijakan darurat,2
@FOOD_FESS Buka dari subuh sih nder.  Tapi gatau kalo ppkm gini buka jam berapa,buka subuh sih brother enggak tau buka jam,1
"cepet balik jbr lagi dong 😭😭
ppkm nyusahin bnget, giliran orang luar masuk ke indo gas bnget. orang luar pualau jawa mau ke jawa ribet bnget 😭😭 https://t.co/2RP8lWsHeg",cepat balik jbr menyusahkan banget giliran orang luar masuk indonesia gas banget orang luar pualau jawa jawa ribet banget,0
"@jokowi Org di lock down ga dikasih makan dan ga boleh cari makan,  Pelan Pelan Kami Mati boz....itu plesetan ppkm dari masyarakat.",orang lock down dikasih makan cari makan pelan pelan mati boz plesetan masyarakat,0
"@detikcom Jelas gampanglah,wong penduduk nya cuma berapa?    Penduduk Jakarta aja lebih banyak daripada Brunei kan? Dan pemerintah serta warga Brunei gak bandel dan manut,lha kita ada Prokes, PSBB dan PPKM aja melawan padahal pemerintah pusat berbuat demi mengurangi penularan virusnya.",jelas gampanglah penduduk nya penduduk jakarta brunei pemerintah warga brunei bandel manut prokes psbb melawan pemerintah pusat berbuat mengurangi penularan virusnya,0
"#KhilafahSistemIslam
#RakyatButuhMakan
""PPKM Darurat demi Kepentingan Rakyat atau Korporat?""

https://t.co/c3DEUXkovA https://t.co/AOjgLDUitK",darurat kepentingan rakyat korporat,0
"sarapan menu ppkm kuaci, air putih plus wedangan sereh, secang am sambiloto #sendokgarpu @ Jakarta, Indonesia https://t.co/I635YAfFBB",sarapan menu kuaci air putih plus wedangan sereh secang sambiloto jakarta indonesia,1
@adolphmatherss rekomendasi anime seru selama ppkm?,rekomendasi anime seru,1
"Waspada, semoga ada solusi terbaik, tidak cukup dengan membagi sembako dan PPKM darurat bukan hanya Jakarta https://t.co/XkRdfP3yWi",waspada semoga solusi terbaik cukup membagi sembilan bahan pokok darurat jakarta,2
"Kerja bersama nangani Covid, pesan Presiden AS sama dengan pesan Presiden Indonesia. Memang harusnya begitu, bukan nyinyir di sosmed &amp; bikin gaduh sendiri, tapi do nothing. Yuk vaksin &amp; patuh prokes 6M, spy PPKM darurat cepet selesai https://t.co/zMt4Mq1Hjz",kerja nangani covid pesan presiden as pesan presiden indonesia nyinyir sosmed amp gaduh nothing yuk vaksin amp patuh prokes darurat cepat selesai,2
"Selamat pagi Kaum rebahaaann..

Mimpi apa semalam? 🤭🤭 #miminkepo

Gimana dengan kondisi selama PPKM?
Mudah-mudahan fisik, hati, dan dompet masih aman yaak ..

📸: @ryanwewew 
📍: Sikunir Golden Sunrise Wonosobo
IG : @pendakicantika
#pendakicantik #IndonesiaPastiBisa https://t.co/sZs4TP5i1W",selamat pagi kaum rebahann mimpi semalam kondisi mudah mudahan fisik hati dompet aman ya sikunir golden sunrise wonosobo ig,2
"Gubernur Khofifah beserta rombongan bergerak menuju Lapangan Desa Beji, Kecamatan Jenu guna meninjau pelaksanaan vaksinasi, swab test Covid-19, dan pemantauan terhadap pelaksanaan PPKM Darurat di wilayah setempat",gubernur khofifah beserta rombongan bergerak menuju lapangan desa beji kecamatan jenu guna meninjau pelaksanaan vaksinasi swab test covid pemantauan pelaksanaan darurat wilayah setempat,1
@mynameisndy Ih emang udah bisa ke Bandung? Bukannya ppkm?!,ih bandung,1
PPKM : Pelan Pelan Kita Mati,pelan pelan mati,0
@na_dirs Gak aneh Gus. Biarin aja. Bikin stres aja liatnya mana lagi ppkm gini.,aneh gus biarkan stres lihatnya,0
"@nggapntng1 Lgi ppkm, mending drmh aja",lebih baik drmh,1
"@cheffarnolld Nahh, lagian gk yakin after ppkm case covid ny bakal menururn 🤦‍♂️",gak yakin case covid nya bakal menururn,0
"kirain kmaren ah ppkm berakhir mau bawa adam kerumah opung johornya, udah lama gak dapat jatah beras dr sana. Eh ppkm diperpanjang weslaaahh",mengira kemarin ah berakhir bawa adam kerumah opung johornya jatah beras eh diperpanjang weslahh,1
"temen gue ldr sama pacarnya udh 7 bulan. barusan bikin ig story yang kesel gitu karna ppkm diperpanjang dan akses nyebrang yg ke beda pulau makin susah.

padahal dia sndiri kemaren kemaren tuh jalan-jalan mulu.

emosi ajasi gue liat orang kek begitu sjsjshs",teman hubungan jarak jauh pacarnya udah bulan barusan ig story kesal diperpanjang akses nyebrang beda pulau susah kemarin kemarin jalan jalan terus emosi ajasi lihat orang kayak sjsjshs,0
"@memefess PPKM:

Pemerintah Pada Kemana Moralnya?!",pemerintah kemana moralnya,0
"@shopanddrive pagi pak mau nanya utk cek aki layanan garansi gmn...?saat ppkm ini, saya bulan juli jadwal pertama buat di cek.",pagi pak tanya untuk cek aki layanan garansi gimana bulan juli jadwal pertama cek,1
bisa2nya gue mimpi ppkm diperpanjang sampe 6 bulan YAALLAH,nya mimpi diperpanjang bulan ya allah,1
PPKM = Pande Pande Kalian Muter,pande pande muter,1
"@mohmahfudmd Segera tayang ""Azab Mentri Nonton film saat rakyat sengsara ppkm""",tayang azab mentri menonton film rakyat sengsara,0
eh ini ppkm smpe tanggal brp dah?,eh tanggal,1
"Selamat pagi, kamu! 
Tetap semangat walaupun PPKM diperpanjang 😘
Jangan lupa sarapan pagi ini, minum vitamin, dan double masks yha! 😷 https://t.co/STDzIhDK7e",selamat pagi tetap semangat diperpanjang lupa sarapan pagi minum vitamin double masks ya,2
emg klo bleh tau kerjaan km apa kok g setuju ppkm? jwp jjr frends,tahu pekerjaan setuju jwp jjr frends,1
PPKM day-15 dingin banget 🥶,hari dingin banget,1
"Selama PPKM Darurat ini, Wahid juga memastikan pembelajaran siswa SMA, SMK, dan SLB di Jatim dilakukan jarak jauh, alias daring.",darurat wahid memastikan pembelajaran siswa smk slb jatim dilakukan jarak jauh alias online,1
"ppkm diperpanjang sampai 31 Juli
vaksin berbayar dibatalkan oleh presiden
kasus covid-19 15/7 bertambah 56 ribu",diperpanjang juli vaksin berbayar dibatalkan presiden kasus covid bertambah ribu,1
"@P3nj3l4j4h_id Saya menyesal mendukung pakde @jokowi jika ppkm di perpanjang lagi , saya mengalami sendiri susah nya kmarin saya mengantar adik mau ke rumah sakit , saya mendatangi 5 rumah sakit di surakarta ,namung semua nya menolak dikarenakan kuota penuh , yh saya jengkelkan  jln pda d tutup",menyesal mendukung pakde perpanjang mengalami susah nya kemarin mengantar adik rumah sakit mendatangi rumah sakit surakarta namung nya menolak kuota penuh ya jengkelkan jalan tutup,0
"Daripada PPKM diperpanjang..bukanny lbih baik..wajib ada sertifikat vaksin ?!!..yg tdk punya sertifikat vaksin..tdk boleh keluar wilayah..itu lbih tepat..
#VaksinUntukIndonesia 
#cukupsudahppkm
#PPKMSengsarakanRakyat 
#stopppkm",diperpanjang bukanny baik wajib sertifikat vaksin punya sertifikat vaksin keluar wilayah tepat,0
"Telah disiapkan jauh sebelum PPKM tapi kondisinya begini saat ini, kalian di kompas nulis berita apa iklan kinerja sih ? https://t.co/xhAuWkX8EI",disiapkan jauh kondisinya kompas menulis berita iklan kinerja sih,1
ngeliat berita di internet selama ppkm kok kayak dijajah negara sendiri yawla,melihat berita internet dijajah negara yawla,0
Suasana malam PPKM di batu retno wonogiri https://t.co/6TDj50mynQ,suasana malam batu retno wonogiri,1
@memefess PPKM : Pelan Pelan Kita meninggoy,pelan pelan meninggoy,0
"Jiji liat org so alim, gapercaya covid,
Klean yg uda giring psbb, ppkm, nyalahin pemerintah, relawan covid dll tp nyebar hoax vaksin

Emang maunya klian giring rasa lapar jd kemarahan kan?

Ya, saya tau dari kelompok mana kalian berasal.
Kalian cuma ANJING
LEPAS JUBAHMU SETAN !",jiji lihat orang sok alim gapercaya covid klean giring psbb menyalahkan pemerintah relawan covid dan lain-lain nyebar isu bohong vaksin maunya giring rasa lapar jadi kemarahan iya tahu kelompok berasal anjing lepas jubahmu setan,0
Setelah minta maap apa tidak sebaiknya mengundurkan diri baru itu gentlemen. Bukan rakyat pesimis dengan keadaan realitanya selama  bapak memimpin pemberabtasan COVID-19 tidak terlihat hasil yg nyata ppkm hampir selesai sudah ada lagi rencana diperpanjang berarti cara anda gagal https://t.co/JZPv8pPEBi,meminta maaf sebaiknya mengundurkan baru gentlemen rakyat pesimis keadaan realitanya bapak memimpin pemberabtasan covid terlihat hasil nyata selesai rencana diperpanjang berarti cara gagal,0
"PPKM 
Pernah Perhatian Kemudian Menghilang = Ghosting dong
Ah sedep 😂😭",perhatian menghilang ghosting ah sedep,1
"@txtdrpemerintah gpp minta maaf pake teks atau engga, tpi ya jangan batu heiii pak luhuuutt... nyawa orng lain yg kena dampak selama PPKM gk bsa balik lagi pakk.. makanya jgn apa apa srabat srebet kebijakanmu, masa lbh pinter orng biasa dripada menteri. cabut aja pak dagang cilok",tidak apa-apa meminta maaf pakai teks iya batu hei pak luhutt nyawa orang kena dampak gak balik pakk srabat srebet kebijakanmu masa pintar orang dari pada menteri pergi pak dagang cilok,0
PPKM kapan berakhir sih ;( diperpanjang mulu kek sim. Udah rindu gunung https://t.co/wG7SaARnQ3,berakhir sih diperpanjang terus kayak sim rindu gunung,1
PPKM diundur sampe hamin idup lagi,diundur hamin hidup,1
"Vaksin Pelajar. 

PPKM Pulihkan Bangsa https://t.co/3Py37mp9zp",vaksin pelajar pulihkan bangsa,2
"Perpanjangan PPKMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMM

Jokowi: Perpanjangan PPKM Darurat Hal Sensitif, Jangan Sampai Keliru...

https://t.co/6lxrpEWnAR 
..",perpanjangan jokowi perpanjangan darurat sensitif keliru,1
"180rb testing itu kemajuan
Tp pemerintah harusnya testing minial bgt 500rb setiap hari selama masih ada PPKM",ribu testing kemajuan pemerintah testing minial banget ribu hari,2
@StanChimmy1 Yaampun kak namu 😭 kapan kita jodoh kak tunggu ppkm selesai yaa 😔,yaampun kak namu jodoh kak tunggu selesai ya,1
@gusuran76 entah apapun alesan buzerrp itu bang..saya juga gak setuju kalau ppkm di perpanjang..,tidak tahu apapun alesan buzerrp mas setuju perpanjang,0
"@eT3k3WeR_ ga ada masalah dgn PPKM cun.. selama itu dilaksankan, rakyat ttp dapet makan
rakyat pasti setuju dgn PPKM",masalah cun dilaksankan rakyat tetap makan rakyat setuju,1
"@radenrauf Nyari yang sekiranya bisa ngajak chat lah minimal. Bosan ppkm darurat tanpa chat
#LoveStory https://t.co/jS1EOccsQC",mencari mengajak chat minimal bosan darurat chat,0
"@Zahrah40291660 @PutraWadapi kelaparan mendera mulai mendera, karna usaha di tutup (dibubarkan) saat PPKM nggak dikasih makan...",kelaparan mendera mulai mendera usaha tutup dibubarkan dikasih makan,0
