,Unnamed: 0,raw,processed,label,predict
694,3041,"Bbrp minggu lalu ketemu temen yg domisili di UK. Sblm PPKM, resto cukup padat tp ada sosial distancing. Meja kami kira2 diameternya 1 meter, duduk berhadapan. Otomatis buka masker pas makan. Selesai, saya pulang, gak lama setelah itu lgsg diare parah, badan demam, kepala sakit.",beberapa minggu lalu ketemu teman yang domisili di uk seblum ppkm resto cukup padat tapi ada sosial distancing meja kami kira diameternya meter duduk berhadapan otomatis buka masker pas makan selesai saya pulang enggak lama setelah itu langsung diare parah badan demam kepala sakit,1,0
695,2931,"Prokes diperketat yuk biar PPKM gak dilanjut lagi, makin susah kalo sampe dilanjut lagi. Stay safe &amp; healthy🙏 https://t.co/MQSfg9zedq",prokes diperketat yuk supaya ppkm enggak dilanjut lagi makin susah jika sampai dilanjut lagi tinggal safe amp healthy,2,2
696,3148,"Selamat Senin, selamat hari pertama PPKM 🌼",selamat senin selamat hari pertama ppkm,2,1
697,3570,"Gawe terus ya kan...
Kuliahnya ppkm (planga-plongo kaga mengerti) https://t.co/HKPxqREtZZ",kerja terus iya kan kuliahnya ppkm planga plongo tidak mengerti,0,0
698,2045,"Cakeeep.... kayak kukisss... eh.. mensyen kata ini...

Aaah .. pake alesan PPKM ajah deh yak 🤭 https://t.co/KY7hZIsDfW",cakep seperti kukis eh mensyen kata ini ah pakai alesan ppkm saja deh iya,1,1
699,1428,@seepiciway Ndk tergantung derahnya kayaknya kalau yang zona masih ppkm level 4 atau merah gitu belum offline ..,ndk tergantung derahnya sepertinya kalau yang zona masih ppkm level atau merah begitu belum oflen,1,1
700,3077,"Selama PPKM darurat,
semaksimal mungkin kita tetap di rumah, Jika mendesak untuk keluar rumah, kita harus menaati protokol yang berlaku.

Sayangi diri kita Patuhi Pemerintah sabar dan prihatin juga di sebut ikhtiar , yakin ini berlalu.

#PPKMVaksinasiSaveNKRI https://t.co/0lnDCfxceG",selama ppkm darurat semaksimal mungkin kita tetap di rumah jika mendesak untuk keluar rumah kita harus menaati protokol yang berlaku sayangi diri kita patuhi pemerintah sabar dan prihatin juga di sebut ikhtiar yakin ini berlalu,2,2
701,1799,@asharshubuh @KAI121 @keretaapikita @mas_didiek @kemenhub151 @perkeretaapian @GarutRailfans @jurnalrailfans @GM_MarKA @jalur5_ @JavatrainID @Irps_BD @AnkerTwiter @semboyan35com nangis karena ppkm perpanjang kyknya,menangis karena ppkm perpanjang kayaknya,0,1
702,3656,@0neReason @caesar_emil Kita Dukung PPKM Darurat,kita dukung ppkm darurat,2,2
703,2114,"Betul banget 👍
Keputusan pemerintah memperpanjang PPKM level 4 sudah tepat

Namun,Tentu nya Agar kebijakan ini efektif, masyarakat harus terus disiplin menjalankan protokol kesehatan yaa kan ??

Yok tetap taat Prokes Gaes..
#PPKMDemiPemulihanNKRI

https://t.co/KfBoDw7wU4",betul banget keputusan pemerintah memperpanjang ppkm level sudah tepat namun tentu nya agar kebijakan ini efektif masyarakat harus terus disiplin menjalankan protokol kesehatan ya kan yuk tetap taat prokes guys,2,2
704,237,/lt ppkm diperpanjang sampai bookmail dari bookdepo pada sampai semua,lantai ppkm diperpanjang sampai bookmail dari bookdepo pada sampai semua,1,0
705,3761,PPKM akan diperpanjang sampai 17 Aug 21,ppkm akan diperpanjang sampai aug,1,1
706,183,Bersama taat aturan PPKM Darurat Level 4 #RedamPandemiJagaNKRI https://t.co/mUnZYqMEV3,bersama taat aturan ppkm darurat level,2,2
707,3418,Donasi dan distribusi TAHU-TEMPE untuk masyarakat di kampung - kampung yang sulit &amp; tidak ada penghasilan selama PPKM/Covid19 https://t.co/HmrrO7b1oO,donasi dan distribusi tahu tempe untuk masyarakat di kampung kampung yang sulit amp tidak ada penghasilan selama ppkm covid,2,2
708,450,Apa itu ppkm darurat.....,apa itu ppkm darurat,1,1
709,78,@ghastpiracy bukannya desakan pengahapusan ppkm juga berangkat dari kepentingan pribadi banyak orang bg?,bukannya desakan pengahapusan ppkm juga berangkat dari kepentingan pribadi banyak orang abang,1,0
710,654,"@Alfarda2 Yuk boleh yukk 
Ntar ppkm kelar kita party 😂",yuk boleh yuk nanti ppkm kelar kita party,1,1
711,3398,"PPKM PPKM, semalem Pasar Malem masih buka aje!",ppkm ppkm semalem pasar malam masih buka saja,1,1
712,788,"Selamat pagi, ada yang bersinar tapi bukan matahari! ppkm diperpanjang atau tidak jangan lupa kita harus tetep kerja dan jaga kesehatan 💜

i nike u https://t.co/ELE2HiRUv1",selamat pagi ada yang bersinar tapi bukan matahari ppkm diperpanjang atau tidak jangan lupa kita harus tetap kerja dan jaga kesehatan nike,2,2
713,988,"@Jazilnas2806 @ohriyuuu @UN1TY_Official @MTV Transferan mengalami kendala perkara ppkm
Wkwkwkwkw

REQUEST @MTV @UN1TY_Official #FridayLivestream #UN1TY",transferan mengalami kendala perkara ppkm wkwkwkwkw request,1,1
714,2124,Sempet2 lgi PPKM gini si rafathar bikin birthday party 🤦🏽‍♀️ kocak,sempat lagi ppkm begini sih rafathar buat birthday party kocak,0,0
715,3651,"nerima turis china disaat lonjakan kasus china lagi tinggi, psbb, promosi wisata, nerima turis india ketika varian delta lagi ganas di india, dan ppkm tuh metode ilmiah dari ekonom apa orang kesehatan? para epidemiolog didengerin ga? https://t.co/oskWHoHQKc",menerima turis china disaat lonjakan kasus china lagi tinggi psbb promosi wisata menerima turis india ketika varian delta lagi ganas di india dan ppkm itu metode ilmiah dari ekonom apa orang kesehatan para epidemiolog didengarkan tidak,0,0
716,1631,"SIM diperpanjang 5 tahun sekali
SKCK diperpanjang 6 bulan sekali
PPKM diperpanjang seminggu sekali

Endonesa Raya",sim diperpanjang tahun sekali skck diperpanjang bulan sekali ppkm diperpanjang seminggu sekali endonesa raya,1,1
717,896,@yeecjii ppkm cil,ppkm cil,1,1
718,2856,"PPKM Darurat. 

PPKM Rakyat Sehat https://t.co/dR4tpRlsh8",ppkm darurat ppkm rakyat sehat,2,2
719,1025,"@SBYudhoyono Makanya bantu pemerintah juga pak, setidaknya tiru lah partai lain yg ikut menggalakkan vaksinasi, dan bantu RS dg oksigen ventilator, mendukung PPKM spy tdk banyak lagi korban CoVid19.
Jangan malah kadernya bikin gaduh.  
Krn Ada aksi pasti ada reaksi!",makanya bantu pemerintah juga pak setidaknya tiru lah partai lain yang ikut menggalakkan vaksinasi dan bantu rs dengan oksigen ventilator mendukung ppkm supaya tidak banyak lagi korban covid jangan bahkan kadernya buat gaduh karena ada aksi pasti ada reaksi,2,2
720,3091,"Yakin &amp; percayalah bila kita bersama2 bersatu melaksanakan PPKM Level 4 ini kita akan bisa melalui pandemi ini..
#PatuhProkesHargaMati https://t.co/yMY8nGIVrj",yakin amp percayalah bila kita bersama bersatu melaksanakan ppkm level ini kita akan bisa melalui pandemi ini,2,2
721,1097,"PPKM = PEMBUMKAMAN PENDAPAT dan KRITIK MASYARAKAT

ngerti ora",ppkm pembumkaman pendapat dan kritik masyarakat mengerti tidak,0,0
722,3058,"Saya pikir data &amp; informasi ini semua perlu dibawa kemuka opung utk dibaca &amp; difahami, agar supaya beliau meralat pernyataan belum optimal melaksanakan PPKM diganti menjadi PPKM ""gatot"" ‼️ https://t.co/HRuO027Q9O",saya pikir data amp informasi ini semua perlu dibawa kemuka opung untuk dibaca amp difahami agar supaya beliau meralat pernyataan belum optimal melaksanakan ppkm diganti menjadi ppkm gatot,0,2
723,3247,"Baru sembuh udh harus ngelsnggar ppkm cuma karena orang2 kolot yang ga ngerti ada teknologi yang namanya “Zoom” ato “Google Meet” buat meeting, capek lah anjing",baru sembuh udah harus ngelsnggar ppkm cuma karena orang kolot yang tidak mengerti ada teknologi yang namanya zoom atau google meet buat meeting cape lah anjing,0,0
724,3090,@ikankoki28 msi ppkm :(,masih ppkm,1,1
725,2829,ada yang tau ppkm kapan selesai?,ada yang tahu ppkm kapan selesai,1,1
726,1279,"PPKM itu hamsyong bgt, ke Semarang yg biasanya gampang sekarang harus naik bis lewat jalan tikus.",ppkm itu hamsyong banget ke semarang yang biasanya gampang sekarang harus naik bis lewat jalan tikus,0,0
727,1301,"@tempodotco Yg tidak terkena covids tapi tidak bisa mencari nafkah krn PPKM masih tetap tidak dapat bandos? 
Vaksinasi massal terasa semakin jarang dilakukan akhir2 ini.",yang tidak terkena covids tapi tidak bisa mencari nafkah karena ppkm masih tetap tidak dapat bandos vaksinasi sama al terasa semakin jarang dilakukan akhir ini,0,0
728,2341,@SiaranBolaLive ayo perutnya di PPKM dulu,ayo perutnya di ppkm dulu,1,2
729,1006,Pengen bgt pijet ini punggung udah ekstra remuk tp masih PPKM season 4 gmn dah,mau banget pijet ini punggung sudah ekstra remuk tapi masih ppkm season gimana sudah,0,0
730,110,PPKM diperpanjang sampe Edho Zell end live streaming youtube.,ppkm diperpanjang sampai edho zell end live streaming youtube,1,1
731,2388,@gabutproduktif @mrsmes Oalahh susah yaa?? Di RS susah jg?? Lg ppkm jg kan gabisa kemana2,oalahh susah ya di rs susah juga lagi ppkm juga kan tidak bisa kemana,0,0
732,1634,"@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU.
Yuk ikutan kawan2 semuanya
@LikaMamik @yuli_chudhori @susiloahmadi1 !",saya patuh ppkm demi indonesia sehat dan maju yuk ikutan kawan semuanya,2,2
733,2955,"@RyaWiedy Selamat pagi
Salam sehat perpanjangan PPKM jangan membuat kendor tetaplah semangat 🦾",selamat pagi salam sehat perpanjangan ppkm jangan membuat kendor tetaplah semangat,2,2
734,574,Sejak PPKM dan WFH pengeluaran utk konsumsi ikut melandai tapi untuk tanggihan listrik naik. Ini kali ya subsidi silang skala mikro. 🙄,sejak ppkm dan wfh pengeluaran untuk konsumsi ikut melandai tapi untuk tanggihan listrik naik ini kali iya subsidi silang skala mikro,0,2
735,214,@forkylucky PPKM boss,ppkm mau,1,1
736,3171,"PPKM UDAH SELESAI , ADA YANG NGAJAK SERIUSAN GA NI ?",ppkm sudah selesai ada yang mengajak seriusan tidak ini,1,1
737,118,"Apakah PPKM Level 4 perlu diperpanjang? Dari sudut pandang kesehatan dan keselamatan nyawa rakyat Indonesia, tentu perlu diperpanjang. Bahkan kalau bisa lebih tegas, tidak dilonggar-longgarkan.

Selamat pagi, salam sehat dan bahagia 🙏❤

https://t.co/KxdNmQ09Io",apakah ppkm level perlu diperpanjang dari sudut pandang kesehatan dan keselamatan nyawa rakyat indonesia tentu perlu diperpanjang bahkan kalau bisa lebih tegas tidak dilonggar longgarkan selamat pagi salam sehat dan bahagia,2,2
738,3052,@ganjarpranowo Mau sampe kapan PPKM diperpanjang? sampe tuwekkk 🎼🎼🎹🎤,mau sampai kapan ppkm diperpanjang sampai tua,0,1
739,3119,"@tinywinniepooh Ppkm jeee, jaga jarak biar gak rame",ppkm je jaga jarak supaya enggak ramai,2,2
740,2406,"Rakyat tidak punya pilihan lain utk hidup, ditekan..ditekan..akhirnya melawan, rakyat perlu jaminan sosial dalam ppkm.. bansos utk siapa?,,, https://t.co/SS011cic2k",rakyat tidak punya pilihan lain untuk hidup ditekan ditekan akhirnya melawan rakyat perlu jaminan sosial dalam ppkm bansos untuk siapa,0,0
741,3834,"jika tdk ada keadilan bagi rakyat, biarlah tdk ada kedamaian bagi pemerintah
Imbas PPKM Darurat, PA 212 Salahkan Menag “Haji Dibatalkan Sekarang Sholat Idul Adha Ditiadakan” https://t.co/FswurJyfsn

#MundurAjaPakde
#MundurAjaPakde",jika tidak ada keadilan bagi rakyat biarlah tidak ada kedamaian bagi pemerintah imbas ppkm darurat apa salahkan menag haji dibatalkan sekarang sholat idul adha ditiadakan,0,0
742,2960,"@ArisudinKelvin Dholim banget sama rakyat sampe kebangetan, emang cicilan rumah cicilan hutang cicilan bank dpt dr PPKM? Apa betul PPKM tanda pemerintah tak mampu biayai hidup rakyat?",dholim banget sama rakyat sampai kebangetan memang cicilan rumah cicilan hutang cicilan bank dapat dari ppkm apa betul ppkm tanda pemerintah tidak mampu biayai hidup rakyat,0,0
743,2482,@kunciranhawe Gini noh yg stres krn ppkm😊,begini noh yang stres karena ppkm,0,0
744,523,"tau sendiri kan, sekarang kasus covid-19 makin melonjak gila2an. 

Maka.... vaksin satu juta orang per hari plus PPKM darurat diharapkan bisa menjadi solusi cespleng utk mengatasi lonjakan pandemi ini https://t.co/U2amJUoHyk",tahu sendiri kan sekarang kasus covid makin melonjak gila an maka vaksin satu juta orang per hari plus ppkm darurat diharapkan bisa menjadi solusi cespleng untuk mengatasi lonjakan pandemi ini,2,2
745,1541,"@ShamsiAli2 Biasanya kebalikannya. ""Biarkan rakyat susah makan yg penting PPKM darurat lanjut terus"". Itu terjemahan perkataan pak joko",biasanya kebalikannya biarkan rakyat susah makan yang penting ppkm darurat lanjut terus itu terjemahan perkataan pak joko,0,0
746,2340,@tvOneNews Sdh ppkm cari duit susah makan pun susah ...eh ini ..,sudah ppkm cari duit susah makan pun susah eh ini,0,0
747,1887,@kompascom Kenapa Bu yang yang di tangisin cuman pak Jokowi beribu ribu rakyat Indonesia yang keadaannya susah cari penghasilan apalagi sekarang PPKM terus di perpanjang ga di tangisin tuh,kenapa bu yang yang di tangisin hanya pak jokowi beribu ribu rakyat indonesia yang keadaannya susah cari penghasilan apalagi sekarang ppkm terus di perpanjang tidak di tangisin itu,0,0
748,1259,"Dengerin nih biar kenapa kita harus taat protokol kesehatan, dan turut membantu pemerintah dalam menangani pandemi dengan cara PPKM Darurat

#KitaPercayaJokowi #PresidenBangunIndonesia #PPKMLevel4 #Jokowi https://t.co/V5i09nCwIG",dengarkan ini supaya kenapa kita harus taat protokol kesehatan dan turut membantu pemerintah dalam menangani pandemi dengan cara ppkm darurat,2,2
749,2872,"Ppkm dipercepat kek, mo jalan jalan😩",ppkm dipercepat kayak mau jalan jalan,1,1
750,3472,"Kamis terakhir di bulan Juli,
Tersenyum manis di pagi hari.
Ada kabar gembira,
Selamat Pagi Indonesia.

🔊 Untuk masyarakat yg berada di wilayah PPKM level 3 dan 4, Pemerintah melalui @KemnakerRI akan memberikan bantuan subsidi upah/gaji 🤩 https://t.co/Oudz5EIB5g",kamis terakhir di bulan juli tersenyum manis di pagi hari ada kabar gembira selamat pagi indonesia untuk masyarakat yang berada di wilayah ppkm level dan pemerintah melalui akan memberikan bantuan subsidi upah gaji,2,2
751,1724,"@detikcom mantabs...
lanjutkan perjuanganmu
ndak peduli rakyat mu ndak makan karena kebijakan ppkm ini
bravo...",mantab lanjutkan perjuanganmu tidak peduli rakyat mu tidak makan karena kebijakan ppkm ini bravo,0,0
752,3094,"Ortu w kekeuh bat nyari masjid yg ngadain sholat ied. Siap, ppkm👌",orang tua keras kepala banget mencari masjid yang mengadakan sholat ied siap ppkm,1,0
753,1610,@gaysahalu ppkm hoon lo ngajak anak orang aje,ppkm hoon kamu mengajak anak orang saja,1,1
754,1683,"Perpanjangan PPKM level 4 dipastikan tidak akan mengganggu produktivitas warga,
 karena pemerintah mengizinkan beroperasi kegiatan ekonomi masyarakat seperti pasar tradisional,
toko kelontong dan Swalayan hingga pukul 20. 00 wib dengan kapasitas pengunjung 50%. https://t.co/VU0ueawAgz",perpanjangan ppkm level dipastikan tidak akan mengganggu produktivitas warga karena pemerintah mengizinkan beroperasi kegiatan ekonomi masyarakat seperti pasar tradisional toko kelontong dan swalayan hingga pukul wib dengan kapasitas pengunjung,2,0
755,1772,"ini hal positif yang bisa kita lihat bila kita semua patuh Prokes dan PPKM, Keseriusan pemerintah tampak hasilnya. Dalam mengatasi Pandemi, #SayaPercayaJokowi",ini hal positif yang bisa kita lihat bila kita semua patuh prokes dan ppkm keseriusan pemerintah tampak hasilnya dalam mengatasi pandemi,2,2
756,1518,"@Arul70848368 @CalonMa22009456 @muannas_alaidid Yg ga sopan itu ulah kadrun...udah tau PPKM siapa suruh demo bawa senpi sm molotov.. ngomongin ga sopan siapa yg ga sopan...
Btw Saudi udah ngasih bantuan vaksin kok...lu kemana aja??",yang tidak sopan itu ulah kadrun sudah tahu ppkm siapa suruh demo bawa senpi sama molotov membicarakan tidak sopan siapa yang tidak sopan ngomong-ngomong saudi sudah memberikan bantuan vaksin kok kamu kemana saja,0,0
757,2988,"@shitlicious Dulu PSBB cicilan ada penanggugan. Sekarang PPKM??? Ngojek dibatasin pergerakan nya, cicilan di gesitin. Ribut sm matel mulai banyak dimana2. Aranjing lah",dulu psbb cicilan ada penanggugan sekarang ppkm ngojek dibatasin pergerakan nya cicilan di gesitin ribut sama matel mulai banyak dimana aranjing lah,0,1
758,1650,Selamat Pagi. PPKM day-13. Semoga berbuah hasil. Selalu jaga kesehatan 🌤,selamat pagi ppkm hari semoga berbuah hasil selalu jaga kesehatan,2,2
759,2470,@rizkidwika Apa itu ppkm,apa itu ppkm,1,1
760,3136,ppkm: pagi pagi kangen mas jisung,ppkm pagi pagi kangen mas jisung,1,1
761,1946,@lely_viki Ppkm curr,ppkm curr,1,1
762,1921,"PPKM di mulai hari ini tetap patuhi Prokes dan tetap jaga imun tubuh perbanyak olah raga 😁

- perbanyak minum air putih
- madu
- jangan begadang
- makan teratur
-  istirahat cukup
- jaga jarak
- jauhi kerumunan
- pacaran ( 🤣🤣🤣🤣 gw jomblo cukkk )",ppkm di mulai hari ini tetap patuhi prokes dan tetap jaga imun tubuh perbanyak olah raga perbanyak minum air putih madu jangan begadang makan teratur istirahat cukup jaga jarak jauhi kerumunan pacaran aku tidak punya pacar cuk,2,2
763,76,"@eT3keWerNy3ng1r Kenapa nunggu esok? PPKM level kan dah mo berakhir, tp nggak tau ganti nama apalagi

#LurahEndGame",kenapa menunggu esok ppkm level kan sudah mau berakhir tapi tidak tahu ganti nama apalagi,1,1
764,851,"Saya pesan seblak di deket rumah
🙍‍♀️ Penjual 👦 saya

👦 teh beli seblak 3 10k-an
🙍‍♀️ ok gus, mau PPKM LEVEL BERAPA.
👦 HAH apa itu?
🙍‍♀️ ini istilah baru gus, sesuai tren, dunia twitter sdg tren PPKM yg ada level2an gitu gus.
👦 wkwkw oh iya, mau coba PPKM level 4 teh.
🙍‍♀️ siap",saya pesan seblak di dekat rumah penjual saya kakak perempuan beli seblak an ok gus mau ppkm level berapa hah apa itu ini istilah baru gus sesuai trend dunia twitter sedang trend ppkm yang ada level an begitu gus wkwkw oh iya mau coba ppkm level kakak perempuan siap,1,1
765,2638,"@detikcom perpanjang, namanya jadi PPKM level 4 pro max",perpanjang namanya jadi ppkm level profesional max,1,1
766,3447,"Waktu terus berjalan Saya tidak ingin egois memaksakan untuk membangun Ponpes dengan menggalang dana ,tapi bagaimana bisa membantu saudara kita juga yg kesulitan dampak PPKM

Setelah surat untuk nembangun Ponpes selesai saya mengajukan proposal ke pengembang perumahan https://t.co/Ik0VnDLKXC",waktu terus berjalan saya tidak ingin egois memaksakan untuk membangun pondok pesantren dengan menggalang dana tapi bagaimana bisa membantu saudara kita juga yang kesulitan dampak ppkm setelah surat untuk nembangun pondok pesantren selesai saya mengajukan proposal ke pengembang perumahan,2,0
767,227,"Yuk ppkm udahan yuk, udah kangen live music 🥲 https://t.co/gqowl3NQcm",yuk ppkm udahan yuk sudah kangen live music,1,1
768,834,"Ppkm darurat, kurang""i keluar rumah. Tidak boleh nongkrong dkk, Tapi tempat vaksin rame ne ra masuk akal, tidak ada sosdistance lagi 🙏 wow",ppkm darurat kurang keluar rumah tidak boleh nongkrong dan kawan-kawan tapi tempat vaksin ramai ini ra masuk akal tidak ada sosdistance lagi wow,0,1
